1
737759.858729583	0	0	-1	-2	0	-280	244	979	-11.02	20.35	26.68	-1042	1945	2728	326	-0.9767	-0.0943	-0.1502	-0.1124	1	-16	4	3	-346	121	854	-15.37	25.92	9.07	0	0	0	370	-0.9352	-0.006	-0.2019	-0.2879	
737759.858730154	0	0	-1	-2	0	-280	244	979	-11.02	20.35	26.68	-1042	1945	2728	326	-0.9767	-0.0943	-0.1502	-0.1124	1	-16	4	3	-346	121	854	-15.37	25.92	9.07	0	0	0	370	-0.9352	-0.006	-0.2019	-0.2879	
737759.858730632	0	0	0	-1	1	-286	251	959	-11.02	20.35	26.68	-1012	2065	2668	325	-0.9759	-0.0992	-0.1571	-0.1062	1	11	-6	10	-354	65	964	-14.62	24.57	9.82	0	0	0	372	-0.9354	0.0249	-0.1776	-0.3018	
737759.858731095	0	0	2	-1	0	-281	257	957	-10.27	20.5	27.13	-1012	2065	2668	326	-0.9767	-0.0983	-0.1522	-0.1049	1	11	5	7	-325	126	885	-15.67	23.82	9.37	0	0	0	371	-0.936	-0.0145	-0.1848	-0.2957	
737759.85873155	0	0	0	-3	0	-286	258	979	-9.52	21.55	26.68	-1012	2065	2668	326	-0.9772	-0.0945	-0.1524	-0.1006	1	3	1	0	-339	84	882	-16.42	24.27	8.92	0	0	0	371	-0.9337	0.0076	-0.1858	-0.3032	
737759.858732033	0	0	-3	0	0	-283	257	982	-10.87	20.5	25.63	-1012	2065	2668	325	-0.9768	-0.1005	-0.15	-0.1052	1	-9	0	-1	-350	119	858	-15.37	23.22	9.37	0	0	0	376	-0.9304	-0.0032	-0.2021	-0.3028	
737759.858732496	0	0	0	2	0	-287	244	957	-9.22	20.05	26.08	-1012	2065	2668	325	-0.9774	-0.0913	-0.1548	-0.0988	1	-20	6	0	-357	62	916	-15.67	24.12	9.07	0	0	0	382	-0.9321	0.0267	-0.1848	-0.3074	
737759.85873297	0	0	-1	0	0	-285	240	961	-10.27	20.2	26.53	-1012	2065	2668	326	-0.9774	-0.0972	-0.1502	-0.1035	1	11	-3	8	-355	109	884	-14.77	25.02	9.07	0	0	0	383	-0.9327	0.0033	-0.1992	-0.2978	
737759.858733442	0	0	0	1	2	-287	239	975	-10.27	20.2	26.53	-1027	2050	2593	326	-0.977	-0.0908	-0.1529	-0.1074	1	-7	1	4	-354	115	892	-16.57	24.72	9.37	0	0	0	391	-0.9305	-0.0012	-0.1958	-0.3068	
737759.858733914	0	0	1	4	4	-278	252	958	-10.27	20.2	26.53	-967	2080	2683	327	-0.9772	-0.0956	-0.1511	-0.1051	1	-3	-3	8	-363	119	922	-17.02	25.17	10.72	0	0	0	396	-0.9278	0.0003	-0.1946	-0.3156	
737759.858734399	0	0	2	4	6	-288	263	953	-10.27	20.2	26.53	-1057	2050	2503	327	-0.9741	-0.1122	-0.1597	-0.1067	1	6	0	6	-348	135	898	-15.22	24.57	9.52	0	0	0	401	-0.93	-0.008	-0.1964	-0.3076	
737759.858734898	0	0	0	0	4	-292	274	951	-10.27	20.2	26.53	-1102	2095	2608	326	-0.9743	-0.1103	-0.1594	-0.106	1	-9	3	0	-343	121	880	-14.92	25.77	10.12	0	0	0	405	-0.933	0.0038	-0.1979	-0.2975	
737759.85873538	0	0	2	1	4	-294	283	947	-10.27	20.2	26.53	-1102	2125	2728	326	-0.9717	-0.1298	-0.159	-0.1069	1	4	-4	3	-344	125	910	-15.52	25.47	9.22	0	0	0	413	-0.9356	-0.0061	-0.1912	-0.2939	
737759.858735768	0	0	1	-1	2	-302	298	957	-9.97	20.2	25.03	-1102	2125	2728	326	-0.9715	-0.1331	-0.1609	-0.1034	1	-1	4	-3	-346	119	893	-15.37	24.12	8.77	0	0	0	419	-0.9341	-0.0042	-0.1941	-0.2969	
737759.858736211	0	0	2	0	0	-297	295	997	-11.32	21.85	26.08	-1102	2125	2728	326	-0.9729	-0.1324	-0.1542	-0.1008	1	-5	0	2	-432	62	882	-15.67	24.72	9.67	0	0	0	437	-0.9297	0.0184	-0.2013	-0.3039	
737759.85873671	0	0	1	5	0	-316	308	1021	-10.72	21.25	26.08	-1102	2125	2728	327	-0.9722	-0.1322	-0.1586	-0.1003	1	2	-6	1	-331	276	894	-15.97	25.02	10.27	0	0	0	459	-0.9313	-0.0527	-0.1878	-0.3036	
737759.858737172	0	0	-3	10	-3	-326	322	1021	-11.92	21.55	25.18	-1102	2125	2728	327	-0.97	-0.1389	-0.1637	-0.1042	1	-7	0	3	-444	-3	900	-15.52	24.87	9.22	0	0	0	480	-0.9323	0.0129	-0.2216	-0.2802	
737759.858737633	0	0	-8	10	-9	-329	286	1052	-11.92	21.55	25.18	-1072	2215	2488	326	-0.9737	-0.1233	-0.1588	-0.0964	1	6	-5	1	-346	219	912	-15.82	24.27	8.32	0	0	0	487	-0.9253	-0.0141	-0.2123	-0.309	
737759.858738097	0	0	-13	29	-2	-319	224	979	-9.67	22	25.63	-1072	2215	2488	327	-0.9741	-0.1001	-0.1665	-0.1072	1	4	1	-6	-353	194	901	-16.57	25.02	9.67	0	0	0	492	-0.9279	-0.0165	-0.1984	-0.3113	
737759.85873856	0	0	-7	36	3	-325	202	869	-9.67	22	25.63	-1057	2290	2443	327	-0.9696	-0.0826	-0.1914	-0.1186	1	4	2	0	-373	70	909	-16.57	25.02	8.17	0	0	0	487	-0.9301	0.0077	-0.1932	-0.3081	
737759.858739024	0	0	-5	22	3	-347	192	814	-11.02	23.35	24.88	-1057	2290	2443	326	-0.9636	-0.0938	-0.2079	-0.1322	1	0	0	-1	-370	92	877	-15.97	23.82	7.57	0	0	0	483	-0.929	0.0061	-0.2015	-0.3069	
737759.858739486	0	0	-3	11	7	-347	223	830	-11.02	23.35	24.88	-1042	2395	2458	327	-0.9616	-0.0978	-0.2084	-0.142	1	3	0	0	-360	137	899	-16.87	24.72	7.87	0	0	0	479	-0.927	-0.0059	-0.1989	-0.3152	
737759.858739876	0	0	2	2	9	-360	260	840	-11.02	23.35	24.88	-1027	2410	2293	327	-0.9605	-0.105	-0.2156	-0.1348	1	0	3	-2	-362	129	892	-16.42	25.47	8.62	0	0	0	478	-0.929	-0.0024	-0.2033	-0.3065	
737759.858740274	0	0	2	-7	4	-379	291	880	-11.02	23.35	24.88	-997	2350	2263	327	-0.96	-0.1185	-0.2141	-0.1295	1	1	0	0	-362	120	893	-15.52	23.67	8.62	0	0	0	478	-0.9296	-0.0024	-0.1996	-0.3068	
737759.858740693	0	0	0	-10	3	-385	291	899	-11.02	23.35	24.88	-1177	2380	2233	327	-0.9608	-0.1225	-0.2114	-0.1243	1	0	3	-3	-343	127	882	-16.87	24.42	8.17	0	0	0	474	-0.9283	-0.0068	-0.1956	-0.3134	
737759.858741167	0	0	4	-11	1	-381	312	926	-11.02	23.35	24.88	-1087	2320	2413	327	-0.9619	-0.1277	-0.2043	-0.1201	1	-5	2	-5	-367	108	877	-15.67	24.72	9.07	0	0	0	473	-0.9297	0.0073	-0.2042	-0.3034	
737759.858741644	0	0	0	-10	-2	-367	299	935	-11.02	23.35	24.88	-1087	2290	2353	327	-0.965	-0.1268	-0.1962	-0.112	1	-2	-1	-2	-349	119	888	-16.72	24.87	8.62	0	0	0	466	-0.9281	-0.0014	-0.1954	-0.3142	
737759.858742121	0	0	4	-9	-2	-361	282	927	-10.72	23.05	24.58	-1087	2290	2353	327	-0.9663	-0.1207	-0.1951	-0.1089	1	-23	10	-19	-362	97	908	-16.12	25.17	9.22	0	0	0	422	-0.9341	0.0101	-0.1943	-0.2964	
737759.858742593	0	0	4	-10	-2	-348	279	937	-10.72	23.05	24.58	-1102	2305	2338	327	-0.9696	-0.112	-0.1849	-0.1063	1	5	-3	-7	-414	89	883	-14.02	26.07	8.92	0	0	0	393	-0.9319	0.0226	-0.2178	-0.2857	
737759.858743063	0	0	0	-12	-3	-340	267	942	-10.72	23.05	24.58	-1072	2215	2338	327	-0.9693	-0.1189	-0.1796	-0.1111	1	-8	-12	-4	-419	141	875	-14.77	24.12	6.97	0	0	0	378	-0.9276	-0.0024	-0.2278	-0.2929	
737759.858743525	0	0	3	-8	-2	-343	276	957	-10.72	23.05	24.58	-1072	2245	2458	327	-0.9708	-0.1062	-0.1819	-0.1057	1	-12	-11	-17	-248	254	838	-14.32	24.87	9.52	0	0	0	373	-0.9306	-0.0356	-0.196	-0.3015	
737759.858743993	0	0	-1	-10	-2	-351	284	960	-10.72	23.05	24.58	-1072	2305	2488	327	-0.97	-0.1079	-0.1856	-0.1041	1	-20	-13	-16	-441	163	909	-14.77	25.32	9.07	0	0	0	373	-0.9325	-0.0079	-0.2123	-0.288	
737759.858744453	0	0	-2	-5	-3	-340	285	978	-10.72	23.05	24.58	-1072	2185	2458	329	-0.9711	-0.1066	-0.1772	-0.1079	1	10	-7	-6	-406	89	865	-13.12	23.97	9.22	0	0	0	372	-0.9403	0.0262	-0.1883	-0.2779	
737759.858744899	0	0	-1	-1	-1	-332	284	953	-10.72	23.05	24.58	-1102	2185	2518	326	-0.9686	-0.1254	-0.1762	-0.1138	1	-6	-1	0	-389	90	881	-13.72	23.97	10.72	0	0	0	373	-0.9366	0.0181	-0.1996	-0.2834	
737759.858745358	0	0	-3	-3	-1	-322	282	945	-10.72	23.05	24.58	-1192	2095	2548	326	-0.9697	-0.1246	-0.1723	-0.1131	1	6	-11	1	-358	27	901	-14.77	24.12	9.37	0	0	0	372	-0.9385	0.0336	-0.1813	-0.2884	
737759.858745822	0	0	-2	-1	0	-321	274	943	-10.42	21.25	25.18	-1192	2095	2548	327	-0.972	-0.1053	-0.1745	-0.1064	1	0	-4	2	-320	101	903	-13.87	25.32	10.27	0	0	0	373	-0.9384	0.0092	-0.1811	-0.2891	
737759.858746295	0	0	0	-1	0	-329	288	950	-10.42	21.25	25.18	-982	2095	2428	328	-0.9708	-0.1074	-0.1786	-0.1092	1	6	3	6	-335	12	989	-14.62	25.77	9.82	0	0	0	374	-0.9449	0.0365	-0.1597	-0.2793	
737759.858746761	0	0	-3	-2	-1	-337	291	974	-10.5	22.05	22.48	-982	2095	2428	326	-0.9688	-0.1044	-0.1787	-0.1293	1	53	29	15	-458	267	838	-14.47	24.72	9.37	0	0	0	383	-0.9427	0.0273	-0.153	-0.29	
737759.858747221	0	0	-6	-6	-3	-348	311	1062	-10.5	22.05	22.48	-1125	2130	2293	327	-0.968	-0.1203	-0.1689	-0.133	1	-22	14	-13	-378	111	874	-13.42	24.87	8.32	0	0	0	421	-0.9368	0.0064	-0.1945	-0.2865	
737759.858747689	0	0	-4	11	-2	-355	337	1121	-10.65	22.5	23.23	-1125	2130	2293	327	-0.97	-0.1247	-0.165	-0.1186	1	-5	-8	9	-347	108	903	-14.77	26.82	8.77	0	0	0	463	-0.9362	0.0201	-0.1985	-0.2838	
737759.858748165	0	0	-2	7	-13	-337	402	1276	-10.65	22.5	23.23	-1050	2265	2338	327	-0.9739	-0.1355	-0.1405	-0.1055	1	5	-11	7	-440	54	857	-13.57	25.32	10.27	0	0	0	496	-0.9296	0.0406	-0.2224	-0.2876	
737759.85874866	0	0	-20	43	-19	-335	337	1339	-10.65	22.5	23.23	-915	2220	2323	327	-0.9804	-0.0979	-0.1344	-0.088	1	-6	0	1	-375	-73	923	-12.97	24.12	9.07	0	0	0	518	-0.9349	0.0868	-0.1767	-0.2905	
737759.858749122	0	0	-11	77	-29	-373	331	1293	-10.65	22.5	23.23	-975	2609	2173	327	-0.9782	-0.0959	-0.1553	-0.0842	1	-1	-8	3	-281	156	914	-13.57	24.42	8.17	0	0	0	520	-0.9317	0.0479	-0.1862	-0.3025	
737759.858749597	0	0	-36	102	-28	-413	256	1216	-9.45	26.69	21.13	-975	2609	2173	328	-0.9748	-0.0812	-0.1825	-0.0895	1	2	2	1	-389	146	939	-14.77	24.42	8.17	0	0	0	517	-0.9309	0.0247	-0.1914	-0.3056	
737759.858750071	0	0	-38	133	-24	-447	221	1069	-9.45	26.69	21.13	-765	2909	1813	327	-0.9701	-0.071	-0.2131	-0.0751	1	0	2	1	-376	95	876	-14.77	24.72	9.37	0	0	0	509	-0.9334	0.0134	-0.191	-0.2996	
737759.858750539	0	0	-59	133	-18	-464	149	945	-9.45	26.69	21.13	-600	3164	1679	328	-0.9655	-0.053	-0.2393	-0.0748	1	-2	-1	0	-360	90	891	-15.67	22.63	9.07	0	0	0	504	-0.9322	0.0083	-0.1831	-0.3088	
737759.85875101	0	0	-58	140	-17	-506	88	862	-5.25	32.39	12.44	-600	3164	1679	327	-0.9578	-0.0193	-0.2757	-0.0666	1	-1	0	-1	-346	85	910	-13.42	25.77	8.92	0	0	0	498	-0.9392	0.0168	-0.1889	-0.2829	
737759.858751484	0	0	-32	166	-1	-534	39	702	-5.25	32.39	12.44	-430	3307	933	329	-0.9392	0.0023	-0.3335	-0.0709	1	-1	0	0	-358	90	911	-12.82	24.57	8.62	0	0	0	490	-0.9412	0.0151	-0.1937	-0.2728	
737759.858751958	0	0	-41	171	5	-598	66	545	-5.25	32.39	12.44	-385	3411	408	329	-0.9071	0.0017	-0.4109	-0.0806	1	1	0	0	-366	90	904	-15.07	25.02	8.17	0	0	0	484	-0.9376	0.0069	-0.1954	-0.2847	
737759.858752421	0	0	-42	166	4	-656	58	375	-5.35	35.31	-0.41	-385	3411	408	329	-0.864	0.0114	-0.4938	-0.0887	1	1	-1	1	-355	97	912	-14.32	23.67	8.92	0	0	0	478	-0.9369	0.0019	-0.1896	-0.2905	
737759.858752905	0	0	-40	144	6	-727	55	289	-5.35	35.31	-0.41	-430	3486	-506	329	-0.8206	0.0269	-0.5616	-0.0938	1	0	0	0	-335	98	890	-14.02	25.47	8.62	0	0	0	474	-0.9415	-0.0004	-0.1868	-0.2772	
737759.858753368	0	0	-38	154	3	-750	18	179	-5.35	35.31	-0.41	-431	3335	-853	331	-0.7817	0.0477	-0.6135	-0.0925	1	0	0	-1	-342	104	877	-14.32	24.87	7.12	0	0	0	469	-0.9388	0.0032	-0.194	-0.2815	
737759.858753832	0	0	-49	146	2	-785	-1	32	-5.21	32.45	-13.33	-431	3335	-853	331	-0.7306	0.0736	-0.6713	-0.0922	1	-4	0	-1	-350	82	894	-14.47	24.12	9.07	0	0	0	468	-0.9382	0.0106	-0.1889	-0.2868	
737759.858754306	0	0	-46	149	9	-814	49	-151	-4.61	29.75	-16.62	-431	3335	-853	330	-0.6683	0.0872	-0.7307	-0.1006	1	-4	-1	-1	-358	92	907	-14.62	24.27	9.22	0	0	0	467	-0.9366	0.0092	-0.1921	-0.2902	
737759.858754779	0	0	-77	117	-9	-852	95	-274	-6.86	29.6	-20.67	-431	3335	-853	331	-0.61	0.1001	-0.7753	-0.1227	1	0	-2	0	-357	93	912	-14.02	25.17	7.42	0	0	0	468	-0.9391	0.0135	-0.1924	-0.2813	
737759.858755242	0	0	-84	109	-13	-755	108	-493	-7.29	26.19	-21.96	-431	3335	-853	332	-0.5462	0.1237	-0.8162	-0.1355	1	-1	2	-2	-354	81	905	-13.57	25.62	9.37	0	0	0	467	-0.9429	0.0143	-0.1917	-0.2688	
737759.858755704	0	0	-14	89	12	-797	158	-724	-7.29	26.19	-21.96	-894	2394	-2450	332	-0.4783	0.1347	-0.8545	-0.1451	1	-1	-1	1	-352	76	904	-14.32	25.77	7.42	0	0	0	467	-0.9423	0.0127	-0.1877	-0.2738	
737759.858756168	0	0	0	30	11	-819	203	-745	-7.29	26.19	-21.96	-804	2334	-2720	332	-0.4312	0.1293	-0.8802	-0.1446	1	-2	0	0	-342	94	927	-14.47	25.02	8.47	0	0	0	467	-0.9415	0.0063	-0.1818	-0.2805	
737759.858756566	0	0	0	-56	-3	-937	199	-630	-7.29	26.19	-21.96	-864	2214	-2510	332	-0.4334	0.1253	-0.8783	-0.1528	1	-1	3	0	-344	82	907	-14.92	26.07	8.62	0	0	0	467	-0.9429	0.0092	-0.1856	-0.2734	
737759.858756961	0	0	-6	-106	-23	-906	191	-395	-7.29	26.19	-21.96	-864	2274	-2510	331	-0.4794	0.1222	-0.8521	-0.1654	1	0	0	-1	-341	83	891	-14.62	23.97	8.32	0	0	0	468	-0.9397	0.0068	-0.1856	-0.2844	
737759.858757351	0	0	-17	-108	-35	-846	134	-256	-7.29	26.19	-21.96	-744	2574	-2330	332	-0.5369	0.1251	-0.8152	-0.1727	1	-2	1	-1	-364	82	897	-14.02	25.47	8.32	0	0	0	467	-0.9406	0.0144	-0.1965	-0.2736	
737759.858757807	0	0	11	-92	-24	-887	38	-261	-7.29	26.19	-21.96	-729	2738	-2166	331	-0.5784	0.1381	-0.7876	-0.156	1	-1	1	-1	-374	73	901	-14.02	24.57	8.32	0	0	0	468	-0.9379	0.0182	-0.1976	-0.2817	
737759.858758276	0	0	37	-110	-17	-828	41	-186	-7.29	26.19	-21.96	-579	2918	-1866	330	-0.6113	0.1374	-0.7655	-0.1404	1	0	0	0	-381	69	875	-14.92	24.57	8.77	0	0	0	468	-0.932	0.0242	-0.2051	-0.295	
737759.858758684	0	0	38	-98	-10	-745	7	-206	-7.29	26.19	-21.96	-594	3083	-1671	330	-0.6318	0.1322	-0.752	-0.1271	1	-1	0	1	-384	67	882	-13.87	24.72	8.47	0	0	0	467	-0.9325	0.0307	-0.2057	-0.2923	
737759.858759081	0	0	47	-142	0	-819	45	-142	-7.29	26.19	-21.96	-549	3098	-1416	330	-0.6487	0.1196	-0.7399	-0.1253	1	-1	-1	3	-373	87	903	-13.12	24.87	7.72	0	0	0	466	-0.9382	0.0186	-0.2004	-0.2783	
737759.858759475	0	0	29	-178	-17	-720	93	103	-4.89	33.38	-8.76	-549	3098	-1416	330	-0.7193	0.0793	-0.6729	-0.146	1	1	0	2	-371	91	910	-14.02	25.77	9.82	0	0	0	467	-0.9378	0.0154	-0.1992	-0.2807	
737759.858759865	0	0	25	-153	-2	-697	65	102	-3.39	33.38	-6.67	-549	3098	-1416	329	-0.7548	0.0748	-0.6359	-0.1365	1	0	1	2	-360	89	896	-14.77	25.02	8.47	0	0	0	467	-0.9394	0.0039	-0.1942	-0.2788	
737759.858760258	0	0	39	-237	-23	-663	21	321	-4.1	33.31	-2.76	-549	3098	-1416	329	-0.8197	0.0592	-0.5529	-0.1258	1	0	1	-1	-346	90	876	-13.27	25.62	8.17	0	0	0	466	-0.9418	0.0128	-0.1948	-0.2701	
737759.858760832	0	0	1	-172	7	-515	15	557	-5.15	33.76	4.88	-549	3098	-1416	328	-0.9034	0.0483	-0.4034	-0.1237	1	0	-1	1	-367	79	880	-14.77	25.32	8.77	0	0	0	463	-0.939	0.0116	-0.199	-0.2771	
737759.85876122	0	0	89	-176	-12	-516	52	624	-4.4	33.01	8.93	-549	3098	-1416	329	-0.9359	0.0078	-0.3308	-0.1104	1	-2	-2	0	-361	98	878	-15.07	25.32	8.47	0	0	0	462	-0.9377	0.002	-0.1993	-0.2814	
737759.858761613	0	0	72	-155	8	-429	81	930	-5.45	31.37	13.44	-549	3098	-1416	329	-0.9728	-0.0308	-0.2054	-0.087	1	-5	-2	0	-368	84	888	-13.27	25.02	8.47	0	0	0	463	-0.941	0.0147	-0.2001	-0.2694	
737759.858762041	0	0	30	-170	-17	-350	151	1101	-4.85	31.37	17.03	-549	3098	-1416	330	-0.9856	-0.0484	-0.1469	-0.048	1	-1	-3	1	-361	96	901	-14.62	24.27	8.02	0	0	0	463	-0.9394	0.0013	-0.194	-0.2795	
737759.858762514	0	0	56	-117	12	-307	76	1310	-6.65	28.07	20.63	-549	3098	-1416	329	-0.9891	-0.0408	-0.1053	-0.0775	1	-2	0	0	-366	74	931	-13.72	26.67	9.22	0	0	0	463	-0.9412	0.024	-0.1911	-0.2737	
