1
737756.012477095	0	0	-7	-3	-24	54	308	956	-15.34	2.54	25.28	0	0	0	334	0.8641	0.1449	0.0539	0.4769	1	1	5	-25	-3	-187	953	0	0	0	2001	-2186	1207	409	0.303	-0.0344	0.099	-0.9463	
737756.012477644	0	0	-7	-3	-24	54	308	956	-15.34	2.54	25.28	0	0	0	334	0.8641	0.1449	0.0539	0.4769	1	1	5	-25	-3	-187	953	0	0	0	2001	-2186	1207	409	0.303	-0.0344	0.099	-0.9463	
737756.012478179	0	0	-2	-4	-16	43	281	894	-15.49	3.89	25.13	0	0	0	334	0.8845	0.1463	0.0469	0.4385	1	-2	-19	-30	108	-194	865	0	0	0	1941	-2575	1207	406	0.2706	-0.0627	0.087	-0.9558	
737756.012478709	0	0	-13	-12	-16	59	322	930	-15.79	3.59	26.03	0	0	0	334	0.8876	0.1641	0.0427	0.4263	1	0	-28	-21	167	-218	945	0	0	0	1996	-2450	1427	408	0.2663	-0.0896	0.0867	-0.9549	
737756.012479258	0	0	-13	0	-19	57	356	1036	-13.84	4.94	27.38	0	0	0	333	0.8982	0.1536	0.0463	0.4065	1	-7	-18	-18	143	-189	899	0	0	0	1981	-2585	1202	407	0.2643	-0.1043	0.0803	-0.9546	
737756.012479659	0	0	-7	8	-21	20	370	1045	-12.94	5.24	26.78	0	0	0	334	0.9052	0.1535	0.0614	0.3888	1	9	-11	-14	171	-209	900	0	0	0	1981	-2795	1112	408	0.2641	-0.1101	0.0813	-0.9539	
737756.012480085	0	0	-2	13	-19	-28	361	1005	-13.84	6.74	27.08	0	0	0	334	0.9102	0.1493	0.0821	0.3752	1	23	9	-4	175	-188	1020	0	0	0	1936	-2660	1187	408	0.2661	-0.1089	0.0745	-0.954	
737756.012480486	0	0	-2	9	-14	-41	347	966	-13.84	6.44	25.88	0	0	0	335	0.9151	0.1382	0.0886	0.3653	1	-3	22	1	136	-179	977	0	0	0	1951	-2645	1352	409	0.2689	-0.0975	0.0682	-0.9549	
737756.012480882	0	0	-5	5	-9	-51	351	962	-13.54	6.44	26.18	0	0	0	335	0.9134	0.1526	0.0879	0.3638	1	3	34	0	130	-169	855	0	0	0	1876	-2690	1247	408	0.2699	-0.0893	0.0724	-0.9551	
737756.012481353	0	0	-16	1	-2	-31	351	1000	-12.79	7.49	28.43	0	0	0	335	0.9229	0.1264	0.0734	0.3526	1	31	42	13	116	-190	898	0	0	0	1772	-2615	1352	409	0.2729	-0.081	0.0741	-0.9549	
737756.012481776	0	0	-16	2	2	-6	339	1047	-14.44	5.84	27.08	0	0	0	334	0.9204	0.1473	0.0559	0.3546	1	26	10	15	106	-150	1016	0	0	0	1772	-2405	1442	410	0.2813	-0.0673	0.0641	-0.9543	
737756.012482206	0	0	-5	2	2	-11	322	1042	-12.04	6.44	26.78	0	0	0	335	0.9274	0.1207	0.0647	0.3445	1	28	12	24	79	-147	1045	0	0	0	1847	-2330	1427	412	0.2909	-0.0601	0.0566	-0.9523	
737756.012482932	0	0	-3	5	10	-94	334	1007	-12.94	7.04	27.98	0	0	0	334	0.9267	0.1221	0.102	0.3371	1	2	-5	15	33	-82	1091	0	0	0	1742	-2375	1547	413	0.2989	-0.0391	0.0414	-0.9517	
737756.012483476	0	0	-3	-10	28	-52	295	1014	-13.99	6.29	27.83	0	0	0	333	0.9226	0.1239	0.0715	0.356	1	-14	-19	20	52	-64	996	0	0	0	1757	-2300	1547	412	0.3062	-0.04	0.0355	-0.9496	
737756.01248402	0	0	0	0	33	-40	289	1023	-12.64	4.94	27.08	0	0	0	335	0.9179	0.1297	0.0628	0.3664	1	-1	27	22	8	-76	941	0	0	0	1787	-2300	1517	412	0.3154	-0.0301	0.0374	-0.9469	
737756.012484437	0	0	5	-6	37	5	257	989	-13.69	5.09	26.93	0	0	0	334	0.9121	0.1276	0.0416	0.3843	1	-5	24	16	-65	-66	919	0	0	0	1832	-2165	1562	411	0.3211	-0.0042	0.0407	-0.9453	
737756.012484978	0	0	5	5	29	57	258	982	-13.54	4.64	27.38	0	0	0	333	0.9076	0.1327	0.0232	0.3948	1	-16	-26	9	-45	-93	859	0	0	0	1862	-2195	1532	410	0.3255	0.0018	0.051	-0.9433	
737756.01248542	0	0	8	10	28	53	265	965	-14.74	3.44	26.18	0	0	0	334	0.8998	0.1403	0.0274	0.4103	1	-12	-28	10	-11	-119	832	0	0	0	1951	-2285	1352	410	0.3274	-0.0093	0.058	-0.9422	
737756.012485896	0	0	0	12	26	58	272	953	-13.54	4.34	26.78	0	0	0	335	0.8947	0.1386	0.0322	0.421	1	13	8	18	0	-129	856	0	0	0	1757	-2150	1547	411	0.3299	-0.019	0.0617	-0.9409	
737756.01248644	0	0	-7	6	26	57	286	1004	-15.34	5.84	27.38	0	0	0	334	0.8935	0.1221	0.0404	0.4276	1	13	-1	22	-40	-124	960	0	0	0	1876	-2090	1457	412	0.3359	-0.008	0.0604	-0.939	
737756.012487158	0	0	0	6	25	68	304	980	-14.74	3.14	26.78	0	0	0	335	0.8855	0.1446	0.0374	0.438	1	6	-13	16	-4	-118	1009	0	0	0	1906	-2210	1517	413	0.3393	-0.0109	0.054	-0.9382	
737756.012487584	0	0	-2	6	21	53	305	997	-14.59	2.39	27.83	0	0	0	334	0.8816	0.1449	0.0448	0.4451	1	4	0	17	14	-131	1013	0	0	0	1951	-2105	1502	414	0.3419	-0.0199	0.054	-0.9371	
737756.012488005	0	0	2	10	21	23	306	993	-13.99	3.89	26.03	0	0	0	335	0.8791	0.1265	0.0629	0.4527	1	-3	1	19	7	-123	1000	0	0	0	1802	-2045	1592	413	0.3461	-0.0231	0.0552	-0.9354	
737756.012488553	0	0	-2	5	22	26	305	975	-13.99	2.39	26.33	0	0	0	335	0.8698	0.1471	0.0548	0.4657	1	-7	-4	19	-17	-120	954	0	0	0	1921	-2045	1532	413	0.3486	-0.0213	0.0569	-0.9344	
737756.012488965	0	0	-2	5	21	30	291	993	-15.94	3.14	26.48	0	0	0	334	0.8677	0.1311	0.0539	0.4745	1	-4	-6	22	-43	-119	947	0	0	0	1981	-2135	1532	413	0.3533	-0.0162	0.0608	-0.9325	
737756.012489438	0	0	-1	9	19	32	287	1008	-16.69	2.69	25.43	0	0	0	335	0.859	0.1372	0.0483	0.4891	1	-2	-3	16	-56	-125	930	0	0	0	1936	-2060	1547	413	0.357	-0.0079	0.0631	-0.931	
737756.012489982	0	0	0	6	21	31	281	1012	-15.79	2.69	26.03	0	0	0	335	0.8501	0.1303	0.0524	0.5059	1	1	-4	14	-31	-121	960	0	0	0	1996	-1940	1487	413	0.3612	-0.0072	0.0643	-0.9294	
737756.012490526	0	0	1	1	23	68	270	988	-15.94	1.64	26.78	0	0	0	334	0.839	0.1336	0.0397	0.5243	1	-2	-5	13	-48	-140	937	0	0	0	1906	-1940	1577	413	0.3613	-0.0081	0.0669	-0.9291	
737756.01249107	0	0	0	5	17	88	274	991	-15.94	1.64	26.78	0	0	0	334	0.8339	0.1383	0.0348	0.5314	1	1	-6	13	-22	-145	930	0	0	0	2011	-2075	1562	412	0.3607	-0.0119	0.0701	-0.9291	
737756.012491614	0	0	-3	4	14	79	287	980	-16.24	1.94	26.48	0	0	0	335	0.8308	0.1334	0.047	0.5366	1	5	-5	12	-20	-141	942	0	0	0	1936	-1970	1667	412	0.3606	-0.0163	0.0685	-0.9292	
737756.012492149	0	0	-2	1	8	73	283	994	-16.54	1.64	25.58	0	0	0	335	0.8282	0.1333	0.0465	0.5407	1	0	-10	10	-14	-128	964	0	0	0	1876	-1850	1487	414	0.3629	-0.019	0.0639	-0.9285	
737756.012492678	0	0	-2	5	3	48	285	1015	-15.94	1.34	25.58	0	0	0	334	0.8268	0.128	0.0546	0.5435	1	2	-5	10	-15	-125	953	0	0	0	1862	-2045	1562	412	0.3614	-0.0197	0.061	-0.9293	
737756.012493215	0	0	0	3	2	35	288	987	-15.79	1.79	26.93	0	0	0	333	0.8271	0.1257	0.0648	0.5423	1	6	0	7	-31	-110	987	0	0	0	1936	-1910	1547	413	0.3621	-0.0151	0.058	-0.9293	
737756.01249379	0	0	-1	4	0	27	299	998	-16.54	1.34	25.58	0	0	0	334	0.8227	0.1358	0.0633	0.5468	1	-6	-6	0	-20	-115	962	0	0	0	1921	-1955	1502	413	0.3609	-0.0133	0.0566	-0.9299	
737756.012494331	0	0	0	2	-1	29	293	998	-15.64	1.34	26.18	0	0	0	334	0.8214	0.1336	0.0615	0.5494	1	1	0	1	-12	-116	946	0	0	0	1876	-1910	1607	413	0.3593	-0.0159	0.0566	-0.9305	
737756.012494871	0	0	-3	0	-1	12	302	979	-15.79	1.79	26.63	0	0	0	334	0.8207	0.1273	0.0789	0.5498	1	0	-7	0	0	-114	947	0	0	0	1981	-1865	1682	414	0.3598	-0.0179	0.0565	-0.9303	
